use one gpu
using features: ['d2da27']
train size: 1008, validate size: 112, test size: 120
Fold 0
Epoch: 0 | Train Accuracy: 0.629960298538208 | Train Loss: 41.97170275449753
Epoch: 0 | Validate Accuracy: 0.4821428656578064 | Validate Loss (NORMALIZED): 45.71388387680054
Epoch: 0 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 89.47565853595734
Epoch: 1 | Train Accuracy: 0.70932537317276 | Train Loss: 38.31867551803589
Epoch: 1 | Validate Accuracy: 0.4821428656578064 | Validate Loss (NORMALIZED): 110.91724455356598
Epoch: 1 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 174.229621052742
Epoch: 2 | Train Accuracy: 0.7519841194152832 | Train Loss: 35.5159085392952
Epoch: 2 | Validate Accuracy: 0.5089285969734192 | Validate Loss (NORMALIZED): 308.87649965286255
Epoch: 2 | Test Accuracy: 0.46666666865348816 | Test Loss (NORMALIZED): 796.4487522125245
Epoch: 3 | Train Accuracy: 0.7589285969734192 | Train Loss: 33.530346006155014
Epoch: 3 | Validate Accuracy: 0.4821428656578064 | Validate Loss (NORMALIZED): 55.880238711833954
Epoch: 3 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 97.68248455524444
Epoch: 4 | Train Accuracy: 0.7569444179534912 | Train Loss: 34.53683051466942
Epoch: 4 | Validate Accuracy: 0.625 | Validate Loss (NORMALIZED): 68.00778239965439
Epoch: 4 | Test Accuracy: 0.574999988079071 | Test Loss (NORMALIZED): 161.5055367708206
Epoch: 5 | Train Accuracy: 0.7509920597076416 | Train Loss: 33.81196886301041
Epoch: 5 | Validate Accuracy: 0.6875 | Validate Loss (NORMALIZED): 37.77877289056778
Epoch: 5 | Test Accuracy: 0.6166666746139526 | Test Loss (NORMALIZED): 79.70902161598205
Epoch: 6 | Train Accuracy: 0.754960298538208 | Train Loss: 32.073553413152695
Epoch: 6 | Validate Accuracy: 0.4821428656578064 | Validate Loss (NORMALIZED): 121.47573244571686
Epoch: 6 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 200.44841297864915
Fold 1
Epoch: 0 | Train Accuracy: 0.7519841194152832 | Train Loss: 32.88799074292183
Epoch: 0 | Validate Accuracy: 0.5357142686843872 | Validate Loss (NORMALIZED): 254.36785411834717
Epoch: 0 | Test Accuracy: 0.4583333432674408 | Test Loss (NORMALIZED): 640.0185991287232
Epoch: 1 | Train Accuracy: 0.7579365372657776 | Train Loss: 33.31157210469246
Epoch: 1 | Validate Accuracy: 0.6160714030265808 | Validate Loss (NORMALIZED): 45.51412823796272
Epoch: 1 | Test Accuracy: 0.7166666388511658 | Test Loss (NORMALIZED): 77.16523400545121
Epoch: 2 | Train Accuracy: 0.7678571343421936 | Train Loss: 31.307782649993896
Epoch: 2 | Validate Accuracy: 0.5892857313156128 | Validate Loss (NORMALIZED): 49.542422354221344
Epoch: 2 | Test Accuracy: 0.699999988079071 | Test Loss (NORMALIZED): 82.40024067163468
Epoch: 3 | Train Accuracy: 0.7688491940498352 | Train Loss: 31.142891585826874
Epoch: 3 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 50.909305572509766
Epoch: 3 | Test Accuracy: 0.4833333194255829 | Test Loss (NORMALIZED): 138.57162226438524
Epoch: 4 | Train Accuracy: 0.7807539701461792 | Train Loss: 29.844333082437515
Epoch: 4 | Validate Accuracy: 0.4821428656578064 | Validate Loss (NORMALIZED): 81.79169744253159
Epoch: 4 | Test Accuracy: 0.625 | Test Loss (NORMALIZED): 127.11456130743028
Epoch: 5 | Train Accuracy: 0.7867063283920288 | Train Loss: 30.489103227853775
Epoch: 5 | Validate Accuracy: 0.4642857015132904 | Validate Loss (NORMALIZED): 86.65568017959595
Epoch: 5 | Test Accuracy: 0.550000011920929 | Test Loss (NORMALIZED): 139.67802700996398
Epoch: 6 | Train Accuracy: 0.7847222089767456 | Train Loss: 29.63116116821766
Epoch: 6 | Validate Accuracy: 0.5714285969734192 | Validate Loss (NORMALIZED): 55.54824721813202
Epoch: 6 | Test Accuracy: 0.49166667461395264 | Test Loss (NORMALIZED): 147.84431780576708
Fold 2
Epoch: 0 | Train Accuracy: 0.783730149269104 | Train Loss: 30.492942482233047
Epoch: 0 | Validate Accuracy: 0.5446428656578064 | Validate Loss (NORMALIZED): 87.70562016963959
Epoch: 0 | Test Accuracy: 0.4749999940395355 | Test Loss (NORMALIZED): 256.05227866172794
Epoch: 1 | Train Accuracy: 0.8055555820465088 | Train Loss: 29.193330258131027
Epoch: 1 | Validate Accuracy: 0.5 | Validate Loss (NORMALIZED): 134.88459527492523
Epoch: 1 | Test Accuracy: 0.574999988079071 | Test Loss (NORMALIZED): 211.02311153411867
Epoch: 2 | Train Accuracy: 0.8015872836112976 | Train Loss: 28.74479177594185
Epoch: 2 | Validate Accuracy: 0.5 | Validate Loss (NORMALIZED): 472.7946996688843
Epoch: 2 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 811.5424621582032
Epoch: 3 | Train Accuracy: 0.79067462682724 | Train Loss: 28.680094122886658
Epoch: 3 | Validate Accuracy: 0.7589285969734192 | Validate Loss (NORMALIZED): 40.73002624511719
Epoch: 3 | Test Accuracy: 0.7333333492279053 | Test Loss (NORMALIZED): 69.50319056510925
Epoch: 4 | Train Accuracy: 0.7926587462425232 | Train Loss: 28.273810863494873
Epoch: 4 | Validate Accuracy: 0.5357142686843872 | Validate Loss (NORMALIZED): 81.78093802928925
Epoch: 4 | Test Accuracy: 0.49166667461395264 | Test Loss (NORMALIZED): 242.70295293331148
Epoch: 5 | Train Accuracy: 0.8045634627342224 | Train Loss: 28.189035147428513
Epoch: 5 | Validate Accuracy: 0.7410714030265808 | Validate Loss (NORMALIZED): 45.377192348241806
Epoch: 5 | Test Accuracy: 0.7666666507720947 | Test Loss (NORMALIZED): 78.45797145366669
Epoch: 6 | Train Accuracy: 0.817460298538208 | Train Loss: 27.234511852264404
Epoch: 6 | Validate Accuracy: 0.5 | Validate Loss (NORMALIZED): 252.05068409442902
Epoch: 6 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 428.3681678295136
Fold 3
Epoch: 0 | Train Accuracy: 0.800595223903656 | Train Loss: 27.81222841143608
Epoch: 0 | Validate Accuracy: 0.6607142686843872 | Validate Loss (NORMALIZED): 42.114013373851776
Epoch: 0 | Test Accuracy: 0.5333333611488342 | Test Loss (NORMALIZED): 110.32646470069886
Epoch: 1 | Train Accuracy: 0.7986111044883728 | Train Loss: 28.425666898489
Epoch: 1 | Validate Accuracy: 0.7678571343421936 | Validate Loss (NORMALIZED): 40.66907250881195
Epoch: 1 | Test Accuracy: 0.7333333492279053 | Test Loss (NORMALIZED): 76.15037316083908
Epoch: 2 | Train Accuracy: 0.8134920597076416 | Train Loss: 27.713229656219482
Epoch: 2 | Validate Accuracy: 0.5089285969734192 | Validate Loss (NORMALIZED): 153.18190741539001
Epoch: 2 | Test Accuracy: 0.4583333432674408 | Test Loss (NORMALIZED): 430.23675498962405
Epoch: 3 | Train Accuracy: 0.8204365372657776 | Train Loss: 27.439724549651146
Epoch: 3 | Validate Accuracy: 0.625 | Validate Loss (NORMALIZED): 51.99157181382179
Epoch: 3 | Test Accuracy: 0.5 | Test Loss (NORMALIZED): 177.87297513484955
Epoch: 4 | Train Accuracy: 0.8095238208770752 | Train Loss: 26.655145049095154
Epoch: 4 | Validate Accuracy: 0.6517857313156128 | Validate Loss (NORMALIZED): 41.44935044646263
Epoch: 4 | Test Accuracy: 0.5249999761581421 | Test Loss (NORMALIZED): 131.8494374513626
Epoch: 5 | Train Accuracy: 0.8154761791229248 | Train Loss: 26.656765177845955
Epoch: 5 | Validate Accuracy: 0.5 | Validate Loss (NORMALIZED): 406.58495807647705
Epoch: 5 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 754.0387001037598
Epoch: 6 | Train Accuracy: 0.8313491940498352 | Train Loss: 26.192113772034645
Epoch: 6 | Validate Accuracy: 0.75 | Validate Loss (NORMALIZED): 34.51165133714676
Epoch: 6 | Test Accuracy: 0.5833333134651184 | Test Loss (NORMALIZED): 101.4350459933281
Fold 4
Epoch: 0 | Train Accuracy: 0.8164682388305664 | Train Loss: 26.714370489120483
Epoch: 0 | Validate Accuracy: 0.6428571343421936 | Validate Loss (NORMALIZED): 46.75505545735359
Epoch: 0 | Test Accuracy: 0.5083333253860474 | Test Loss (NORMALIZED): 141.09231255054473
Epoch: 1 | Train Accuracy: 0.8273809552192688 | Train Loss: 25.046851605176926
Epoch: 1 | Validate Accuracy: 0.4642857015132904 | Validate Loss (NORMALIZED): 295.8042551279068
Epoch: 1 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 488.27693753242494
Epoch: 2 | Train Accuracy: 0.8333333134651184 | Train Loss: 24.25955840945244
Epoch: 2 | Validate Accuracy: 0.4642857015132904 | Validate Loss (NORMALIZED): 143.8093421459198
Epoch: 2 | Test Accuracy: 0.5416666865348816 | Test Loss (NORMALIZED): 232.0149995326996
Epoch: 3 | Train Accuracy: 0.8422619104385376 | Train Loss: 24.293930858373642
Epoch: 3 | Validate Accuracy: 0.5535714030265808 | Validate Loss (NORMALIZED): 120.63543391227722
Epoch: 3 | Test Accuracy: 0.46666666865348816 | Test Loss (NORMALIZED): 343.167075920105
Epoch: 4 | Train Accuracy: 0.8323412537574768 | Train Loss: 24.27922010421753
Epoch: 4 | Validate Accuracy: 0.5357142686843872 | Validate Loss (NORMALIZED): 267.6557879447937
Epoch: 4 | Test Accuracy: 0.4583333432674408 | Test Loss (NORMALIZED): 667.1827088356018
Epoch: 5 | Train Accuracy: 0.858134925365448 | Train Loss: 23.400072380900383
